time,Piezo,Touch,Touch,Touch,Accel,Accel,Accel,Gyro,Gyro,Gyro,Temp
1409765579.31,92.0,995.0,1197.0,1071.0,0.0785,-2.4713,-9.4144,-0.0385,0.0005,-0.0026,23.63
1409765579.33,143.0,982.0,1199.0,1078.0,0.0392,-2.3928,-9.3359,-0.0391,0.0006,-0.0041,23.62
1409765579.34,167.0,989.0,1196.0,1087.0,0.0785,-2.3536,-9.2575,-0.0362,0.0002,-0.0058,23.63
1409765579.35,120.0,986.0,1203.0,1085.0,0.0392,-2.4713,-9.3359,-0.0379,0.0021,-0.002,23.62
1409765579.37,125.0,992.0,1203.0,1084.0,0.0,-2.432,-9.3752,-0.0368,0.0011,-0.0063,23.62
1409765579.38,135.0,990.0,1194.0,1075.0,0.0392,-2.432,-9.3752,-0.0389,0.0005,-0.0014,23.61
1409765579.4,145.0,988.0,1197.0,1086.0,0.1177,-2.432,-9.3752,-0.0396,0.0024,-0.0081,23.61
1409765579.41,136.0,991.0,1198.0,1086.0,0.0,-2.432,-9.3359,-0.0338,0.0017,-0.0032,23.61
1409765579.42,146.0,994.0,1199.0,1079.0,0.0,-2.4713,-9.2967,-0.0351,0.0026,0.0009,23.62
1409765579.44,146.0,985.0,1190.0,1081.0,0.0785,-2.4713,-9.3752,-0.0373,0.0034,0.0023,23.61
1409765579.45,152.0,985.0,1190.0,1075.0,0.0785,-2.432,-9.2183,-0.0428,0.0026,0.0003,23.62
1409765579.47,133.0,984.0,1191.0,1073.0,0.0392,-2.3928,-9.2967,-0.0377,0.0024,-0.0035,23.62
1409765579.48,140.0,993.0,1196.0,1083.0,0.0,-2.432,-9.2183,-0.0357,0.0,-0.0047,23.61
1409765579.5,125.0,991.0,1198.0,1081.0,0.0,-2.432,-9.3752,-0.036,0.0005,-0.0075,23.61
1409765579.51,134.0,983.0,1197.0,1080.0,0.0,-2.4713,-9.3359,-0.0396,0.0018,0.0008,23.61
1409765579.52,140.0,989.0,1188.0,1082.0,0.0392,-2.432,-9.3752,-0.0367,0.0011,-0.005,23.61
1409765579.54,131.0,995.0,1212.0,1086.0,0.0785,-2.3928,-9.2967,-0.0344,-0.0009,-0.0037,23.62
1409765579.55,96.0,996.0,1204.0,1079.0,0.0,-2.432,-9.3359,-0.0383,0.0011,-0.0003,23.61
1409765579.57,162.0,992.0,1210.0,1080.0,0.0,-2.4713,-9.3752,-0.0377,-0.0015,-0.0043,23.63
1409765579.58,150.0,987.0,1204.0,1079.0,0.0785,-2.432,-9.2967,-0.0411,-0.0029,-0.006,23.61
1409765579.59,126.0,987.0,1195.0,1080.0,0.0,-2.432,-9.2967,-0.0353,-0.0005,-0.0031,23.61
1409765579.61,128.0,991.0,1197.0,1082.0,0.0,-2.432,-9.3752,-0.0362,-0.0006,-0.0024,23.63
1409765579.62,162.0,976.0,1190.0,1081.0,0.0392,-2.4713,-9.3359,-0.0382,0.0006,-0.0029,23.61
1409765579.64,111.0,993.0,1205.0,1076.0,0.0,-2.5105,-9.2575,-0.0377,0.0027,0.0006,23.64
1409765579.65,129.0,988.0,1194.0,1084.0,0.0392,-2.432,-9.3752,-0.0367,0.0026,0.0006,23.61
1409765579.66,146.0,989.0,1201.0,1089.0,0.0,-2.432,-9.3359,-0.0371,0.0014,-0.0049,23.62
1409765579.68,140.0,992.0,1204.0,1085.0,0.0,-2.432,-9.3752,-0.0363,0.0031,-0.0031,23.62
1409765579.69,113.0,989.0,1192.0,1079.0,0.0392,-2.5105,-9.2967,-0.0373,0.0011,-0.0032,23.62
1409765579.71,147.0,987.0,1190.0,1086.0,0.0392,-2.4713,-9.2967,-0.0374,0.0018,-0.0046,23.62
1409765579.72,142.0,983.0,1207.0,1084.0,0.0,-2.432,-9.2967,-0.0362,-0.0011,-0.0069,23.62
1409765579.73,128.0,990.0,1193.0,1080.0,0.0392,-2.3928,-9.3752,-0.0371,-0.0011,-0.0052,23.62
1409765579.75,148.0,990.0,1205.0,1076.0,0.0392,-2.432,-9.4144,-0.0371,0.0379,0.0027,23.62
1409765579.76,164.0,986.0,1192.0,1080.0,0.0,-2.4713,-9.2967,-0.0336,-0.0008,-0.005,23.62
1409765579.78,145.0,980.0,1209.0,1088.0,0.0392,-2.3928,-9.2183,-0.0367,-0.0005,-0.0037,23.61
1409765579.79,130.0,993.0,1189.0,1085.0,0.0392,-2.432,-9.2967,-0.0356,0.0027,0.0031,23.62
1409765579.8,150.0,989.0,1192.0,1079.0,0.0392,-2.4713,-9.3359,-0.0374,0.0012,0.0003,23.61
1409765579.82,148.0,983.0,1197.0,1067.0,0.0785,-2.4713,-9.2967,-0.0367,-0.002,-0.0018,23.63
1409765579.83,124.0,986.0,1198.0,1079.0,0.0785,-2.3928,-9.3359,-0.0379,0.0009,0.0006,23.61
1409765579.85,145.0,981.0,1193.0,1085.0,0.0,-2.432,-9.3359,-0.036,0.0018,-0.0037,23.63
1409765579.86,149.0,991.0,1189.0,1074.0,0.0392,-2.432,-9.3752,-0.038,-0.0005,-0.0063,23.62
1409765579.88,131.0,979.0,1186.0,1081.0,0.0392,-2.432,-9.3752,-0.0379,-0.0006,-0.0018,23.61
1409765579.89,113.0,990.0,1197.0,1081.0,0.0,-2.432,-9.2967,-0.0368,0.0,-0.0038,23.61
1409765579.9,148.0,978.0,1193.0,1082.0,0.0392,-2.432,-9.2967,-0.0385,0.0002,-0.0041,23.62
1409765579.92,153.0,988.0,1205.0,1084.0,0.0,-2.432,-9.4144,-0.042,-0.0003,-0.0098,23.63
1409765579.93,133.0,992.0,1202.0,1085.0,0.0785,-2.432,-9.3752,-0.0371,-0.0008,-0.0052,23.61
1409765579.95,173.0,994.0,1204.0,1089.0,0.0392,-2.4713,-9.3359,-0.0356,-0.0008,-0.0064,23.62
1409765579.96,148.0,989.0,1202.0,1086.0,0.0392,-2.432,-9.3359,-0.037,0.0009,-0.006,23.63
1409765579.97,95.0,991.0,1206.0,1077.0,0.0785,-2.432,-9.3752,-0.038,-0.0002,-0.0063,23.62
1409765579.99,145.0,985.0,1191.0,1070.0,0.0785,-2.4713,-9.3752,-0.038,-0.0011,-0.0037,23.62
1409765580.0,154.0,995.0,1205.0,1078.0,0.0392,-2.432,-9.3752,-0.0367,0.0026,-0.0011,23.63
1409765580.04,155.0,985.0,1194.0,1083.0,0.0392,-2.432,-9.1398,-0.0351,-0.0011,-0.002,23.62
1409765580.05,113.0,991.0,1198.0,1082.0,0.0785,-2.3928,-9.3359,-0.0344,-0.0006,-0.0055,23.61
1409765580.07,140.0,991.0,1204.0,1081.0,0.0392,-2.5105,-9.3359,-0.0344,0.0006,-0.0027,23.61
1409765580.08,162.0,993.0,1194.0,1079.0,0.0,-2.3928,-9.3359,-0.0356,0.0015,0.0032,23.62
1409765580.09,130.0,991.0,1203.0,1076.0,0.0392,-2.432,-9.3359,-0.0382,0.0023,-0.0035,23.61
1409765580.11,166.0,994.0,1204.0,1090.0,0.0785,-2.432,-9.2967,-0.0392,0.0015,-0.006,23.62
1409765580.12,161.0,982.0,1178.0,1073.0,0.0785,-2.432,-9.4144,-0.037,0.0003,-0.009,23.61
1409765580.14,132.0,986.0,1193.0,1080.0,0.0785,-2.432,-9.4536,-0.0367,-0.0015,-0.0058,23.61
1409765580.15,126.0,985.0,1202.0,1081.0,0.0785,-2.4713,-9.3752,-0.0377,-0.0023,-0.005,23.63
1409765580.16,139.0,975.0,1189.0,1082.0,0.0,-2.3928,-9.3359,-0.0316,-0.0008,-0.004,23.61
1409765580.18,132.0,993.0,1198.0,1073.0,0.0785,-2.432,-9.2575,-0.0368,0.0009,0.0005,23.62
1409765580.19,117.0,993.0,1194.0,1085.0,0.0392,-2.4713,-9.4144,-0.0356,-0.0012,-0.0014,23.63
1409765580.21,131.0,989.0,1207.0,1086.0,0.0392,-2.5105,-9.2967,-0.0362,-0.0006,-0.002,23.64
1409765580.22,141.0,990.0,1203.0,1080.0,0.0785,-2.432,-9.4144,-0.0338,-0.0008,-0.0043,23.63
1409765580.24,127.0,986.0,1206.0,851.0,0.0392,-2.4713,-9.3359,-0.0357,0.0026,-0.0011,23.63
1409765580.25,158.0,983.0,1205.0,1082.0,-0.0392,-2.432,-9.3359,-0.0316,-0.0017,-0.0047,23.62
1409765580.26,171.0,983.0,1203.0,1078.0,0.0785,-2.432,-9.2575,-0.0336,0.0008,0.0014,23.62
1409765580.28,135.0,990.0,1203.0,1072.0,0.0392,-2.432,-9.3752,-0.0356,0.0008,-0.0031,23.63
1409765580.29,122.0,992.0,1192.0,1085.0,0.0785,-2.4713,-9.2575,-0.0382,0.0012,-0.0027,23.61
1409765580.31,133.0,987.0,1196.0,1076.0,0.0392,-2.432,-9.3359,-0.0357,0.0002,0.0023,23.61
1409765580.32,183.0,984.0,1195.0,1085.0,0.0,-2.432,-9.3359,-0.0367,-0.0015,-0.0064,23.62
1409765580.33,139.0,992.0,1197.0,1076.0,0.0392,-2.432,-9.2967,-0.0396,-0.0003,-0.0037,23.62
1409765580.35,147.0,992.0,1191.0,1081.0,0.0392,-2.432,-9.3359,-0.0392,0.0027,-0.0024,23.61
1409765580.36,168.0,994.0,1196.0,1086.0,0.0,-2.432,-9.2575,-0.0336,-0.0017,-0.0044,23.63
1409765580.38,110.0,990.0,1200.0,1081.0,0.1569,-2.5105,-9.3752,-0.038,0.0023,-0.0021,23.62
1409765580.39,127.0,991.0,1201.0,1086.0,0.0392,-2.3928,-9.3359,-0.0379,0.0021,-0.0014,23.63
1409765580.4,153.0,987.0,1190.0,1071.0,0.0392,-2.4713,-9.3359,-0.0354,0.0021,-0.0005,23.61
1409765580.42,149.0,990.0,1201.0,1085.0,0.0785,-2.432,-9.2967,-0.0336,0.0015,-0.0044,23.61
1409765580.43,97.0,985.0,1204.0,1078.0,0.0785,-2.3928,-9.2575,-0.0391,0.0012,-0.005,23.63
1409765580.45,146.0,994.0,1206.0,1075.0,0.0,-2.432,-9.2967,-0.036,-0.0027,-0.0063,23.63
1409765580.46,168.0,993.0,1204.0,1089.0,0.0392,-2.4713,-9.3359,-0.0347,0.0006,-0.002,23.61
1409765580.48,137.0,981.0,1191.0,1081.0,0.0785,-2.432,-9.4536,-0.036,-0.0003,-0.0037,23.61
1409765580.49,129.0,989.0,1196.0,1083.0,0.0,-2.432,-9.3359,-0.0421,0.0024,-0.0047,23.63
1409765580.5,156.0,988.0,1194.0,1086.0,0.0,-2.4713,-9.2967,-0.0363,0.0005,-0.0018,23.63
1409765580.52,140.0,988.0,1206.0,1076.0,0.0785,-2.4713,-9.4536,-0.0348,0.0017,-0.0032,23.63
1409765580.53,122.0,988.0,1200.0,1090.0,0.0392,-2.4713,-9.3359,-0.0385,0.0029,0.0018,23.63
1409765580.55,137.0,994.0,1190.0,1084.0,0.0,-2.4713,-9.3359,-0.0362,0.0011,-0.0069,23.63
1409765580.56,124.0,980.0,1203.0,1088.0,0.0785,-2.4713,-9.4144,-0.035,0.0023,0.0005,23.63
1409765580.57,135.0,988.0,1199.0,1080.0,0.0,-2.432,-9.4144,-0.0339,0.0015,-0.0018,23.63
1409765580.59,138.0,990.0,1200.0,1087.0,0.0392,-2.4713,-9.4144,-0.0363,0.0017,-0.0029,23.63
1409765580.6,187.0,988.0,1196.0,1069.0,0.0392,-2.432,-9.3752,-0.035,0.0012,-0.0032,23.63
1409765580.62,121.0,989.0,1202.0,1079.0,0.0392,-2.4713,-9.4144,-0.0374,0.0008,-0.0015,23.62
1409765580.63,133.0,993.0,1193.0,1084.0,0.0,-2.4713,-9.3359,-0.0429,-0.0003,-0.0017,23.61
1409765580.64,144.0,983.0,1190.0,1079.0,0.0,-2.4713,-9.2967,-0.0339,0.0031,0.0034,23.63
1409765580.66,151.0,993.0,1196.0,1087.0,0.0785,-2.432,-9.3752,-0.0348,0.0012,-0.0029,23.61
1409765580.67,97.0,994.0,1205.0,1066.0,0.0,-2.3928,-9.2967,-0.0373,0.0002,-0.002,23.62
1409765580.69,151.0,990.0,1202.0,1083.0,0.0392,-2.432,-9.3359,-0.036,-0.0011,-0.0072,23.62
1409765580.7,147.0,990.0,1192.0,1069.0,0.0,-2.432,-9.3359,-0.033,-0.0005,-0.0031,23.62
1409765580.71,135.0,982.0,1195.0,1084.0,0.0392,-2.432,-9.2575,-0.0342,0.0023,0.0027,23.62
1409765580.73,138.0,981.0,1205.0,1067.0,0.1177,-2.5105,-9.3752,-0.0368,-0.0008,-0.004,23.63
1409765580.74,147.0,990.0,1196.0,1081.0,0.0785,-2.3928,-9.3752,-0.035,0.0006,-0.0034,23.64
1409765580.76,130.0,987.0,1198.0,1080.0,0.0,-2.432,-9.3359,-0.0373,0.002,-0.0046,23.62
1409765580.77,103.0,985.0,1186.0,1084.0,0.0,-2.4713,-9.2967,-0.0389,0.0014,-0.002,23.63
1409765580.79,137.0,987.0,1191.0,1082.0,-0.0392,-2.4713,-9.2575,-0.0386,0.0015,0.0026,23.63
1409765580.8,170.0,989.0,1204.0,1085.0,0.0,-2.432,-9.2967,-0.0374,-0.0018,-0.0027,23.62
1409765580.81,131.0,982.0,1202.0,1081.0,0.0392,-2.432,-9.4144,-0.0379,-0.0017,-0.0063,23.63
1409765580.83,141.0,987.0,1201.0,1077.0,0.0392,-2.4713,-9.3359,-0.0348,-0.0017,-0.0053,23.63
1409765580.84,173.0,986.0,1187.0,1065.0,0.0785,-2.432,-9.2967,-0.0354,0.0012,-0.0041,23.61
1409765580.86,140.0,990.0,1205.0,1083.0,0.0785,-2.3928,-9.2967,-0.0383,0.0031,-0.0046,23.61
1409765580.87,134.0,986.0,1197.0,1084.0,0.0392,-2.4713,-9.3359,-0.0377,0.0029,-0.0014,23.61
1409765580.88,140.0,977.0,1200.0,1088.0,0.0392,-2.432,-9.3359,-0.0341,-0.0003,-0.0075,23.63
1409765580.9,130.0,987.0,1211.0,1080.0,0.0392,-2.4713,-9.3752,-0.0368,-0.0012,-0.0038,23.63
1409765580.91,142.0,1002.0,1195.0,1074.0,-0.0392,-2.4713,-9.3752,-0.0406,-0.0008,-0.0027,23.62
1409765580.93,143.0,989.0,1197.0,1082.0,0.0785,-2.4713,-9.3359,-0.035,0.0018,-0.0026,23.63
1409765580.94,128.0,995.0,1195.0,1078.0,0.0785,-2.4713,-9.2967,-0.0351,0.0005,0.0005,23.62
1409765580.95,126.0,992.0,1208.0,1085.0,0.0392,-2.432,-9.2967,-0.0368,0.0015,-0.0037,23.62
1409765580.97,140.0,990.0,1204.0,1077.0,0.0392,-2.432,-9.3359,-0.0368,0.0015,-0.0037,23.63
1409765580.98,140.0,991.0,1209.0,1079.0,0.0,-2.432,-9.4144,-0.0344,-0.0023,-0.0047,23.63
1409765580.99,119.0,981.0,1194.0,1077.0,0.0785,-2.4713,-9.2967,-0.0392,-0.0012,-0.0046,23.63
1409765581.01,144.0,981.0,1201.0,1076.0,0.0,-2.432,-9.3752,-0.0365,0.0023,-0.0021,23.63
1409765581.02,165.0,991.0,1195.0,1072.0,0.0785,-2.3928,-9.2967,-0.0356,0.0008,-0.0021,23.64
1409765581.04,125.0,991.0,1207.0,1076.0,-0.0392,-2.432,-9.2967,-0.0359,0.0009,0.0008,23.62
1409765581.05,103.0,982.0,1191.0,1083.0,0.0392,-2.3928,-9.2575,-0.0342,0.0006,-0.0003,23.63
1409765581.07,193.0,984.0,1205.0,1089.0,0.1569,-2.4713,-9.3752,-0.0336,0.0008,-0.0034,23.64
1409765581.08,141.0,991.0,1203.0,1081.0,0.0392,-2.4713,-9.3752,-0.0374,0.0008,-0.0015,23.61
1409765581.09,79.0,982.0,1191.0,1082.0,0.0392,-2.4713,-9.2575,-0.0389,0.0011,-0.0006,23.63
1409765581.11,141.0,989.0,1199.0,1076.0,0.0,-2.432,-9.3752,-0.037,0.0011,0.0008,23.62
1409765581.12,141.0,988.0,1199.0,1087.0,0.0392,-2.4713,-9.3752,-0.0379,0.0005,-0.0012,23.63
1409765581.14,124.0,993.0,1201.0,1076.0,0.0392,-2.5105,-9.2575,-0.0341,0.0017,-0.0023,23.63
1409765581.15,144.0,982.0,1195.0,1084.0,0.0785,-2.4713,-9.3752,-0.0357,-0.0017,-0.0046,23.64
1409765581.16,146.0,991.0,1207.0,1083.0,-0.0392,-2.4713,-9.2967,-0.0371,0.0005,-0.0027,23.64
1409765581.18,140.0,987.0,1189.0,1078.0,0.0,-2.4713,-9.2575,-0.0374,0.0027,-0.0034,23.63
1409765581.19,140.0,991.0,1209.0,1076.0,0.0392,-2.4713,-9.3752,-0.0389,-0.0005,-0.0066,23.61
1409765581.21,138.0,982.0,1195.0,1084.0,0.0785,-2.3928,-9.4144,-0.0379,0.0006,0.0003,23.61
1409765581.22,149.0,983.0,1192.0,1080.0,0.0392,-2.4713,-9.4144,-0.0386,0.0005,-0.0031,23.61
1409765581.23,130.0,987.0,1205.0,1081.0,0.0392,-2.432,-9.3359,-0.035,0.0002,-0.0053,23.62
1409765581.25,131.0,981.0,1197.0,1068.0,0.0785,-2.4713,-9.3752,-0.037,-0.0008,-0.0053,23.63
1409765581.26,151.0,986.0,1197.0,1074.0,0.0392,-2.3928,-9.4144,-0.0334,0.002,-0.0034,23.61
1409765581.28,117.0,986.0,1188.0,1075.0,0.0785,-2.4713,-9.2575,-0.0325,0.0015,-0.0038,23.63
1409765581.29,118.0,984.0,1194.0,1083.0,0.0785,-2.4713,-9.3752,-0.0321,0.0011,-0.0003,23.62
1409765581.31,144.0,992.0,1201.0,1087.0,0.0392,-2.432,-9.3752,-0.0367,0.0008,-0.0046,23.63
1409765581.32,166.0,981.0,1206.0,1081.0,0.0392,-2.3928,-9.3359,-0.0341,-0.0032,-0.0078,23.64
1409765581.33,120.0,990.0,1190.0,1077.0,0.0392,-2.3928,-9.3359,-0.0347,-0.0057,-0.0061,23.63
1409765581.35,151.0,988.0,1191.0,1084.0,0.0392,-2.4713,-9.3359,-0.0353,-0.0003,-0.0095,23.62
1409765581.36,170.0,985.0,1198.0,1092.0,0.0785,-2.432,-9.3752,-0.0383,0.0018,-0.0015,23.63
1409765581.38,132.0,984.0,1192.0,1082.0,0.0392,-2.4713,-9.3752,-0.0388,0.0031,-0.0005,23.62
1409765581.39,148.0,990.0,1189.0,1083.0,0.0392,-2.4713,-9.3359,-0.0363,0.0011,0.0334,23.62
1409765581.4,132.0,979.0,1197.0,1086.0,0.0,-2.432,-9.2967,-0.0379,0.0011,0.0002,23.62
1409765581.42,137.0,988.0,1192.0,1075.0,0.0392,-2.4713,-9.3752,-0.0402,0.0009,0.0031,23.62
1409765581.43,106.0,983.0,1189.0,1070.0,0.0785,-2.432,-9.3359,-0.0318,0.0027,0.0,23.64
1409765581.45,135.0,988.0,1206.0,1084.0,0.0785,-2.432,-9.4144,-0.0336,-0.0017,-0.0026,23.63
1409765581.46,134.0,989.0,1186.0,1083.0,0.0,-2.4713,-9.3752,-0.0341,-0.0003,-0.0072,23.63
1409765581.47,111.0,992.0,1210.0,1083.0,0.0785,-2.3928,-9.2967,-0.0348,0.0037,-0.0006,23.64
1409765581.49,133.0,989.0,1192.0,1079.0,0.0785,-2.3928,-9.3359,-0.0385,0.0018,-0.0008,23.63
1409765581.5,168.0,992.0,1201.0,1086.0,0.0392,-2.432,-9.3359,-0.0389,-0.0011,-0.006,23.63
1409765581.52,119.0,984.0,1201.0,1077.0,0.0392,-2.432,-9.3359,-0.0371,0.0006,-0.0049,23.62
1409765581.53,148.0,987.0,1185.0,1079.0,-0.0392,-2.3928,-9.3752,-0.0345,-0.0003,-0.0057,23.63
1409765581.54,176.0,983.0,1194.0,1081.0,0.0392,-2.3928,-9.3359,-0.0365,-0.0006,-0.0057,23.63
1409765581.56,126.0,984.0,1181.0,1080.0,-0.0392,-2.432,-9.3752,-0.0344,0.0009,-0.0038,23.61
1409765581.57,129.0,958.0,1482.0,775.0,0.0392,-2.432,-9.3359,-0.0367,0.0011,-0.004,23.61
1409765581.59,139.0,980.0,1197.0,1075.0,0.0392,-2.432,-9.4144,-0.038,0.0003,-0.0047,23.61
1409765581.6,147.0,994.0,1203.0,1082.0,0.0,-2.4713,-9.3752,-0.0373,0.0002,-0.0041,23.63
1409765581.61,136.0,988.0,1207.0,1071.0,0.0392,-2.4713,-9.3359,-0.0382,-0.0005,-0.0023,23.61
1409765581.63,126.0,986.0,1201.0,1070.0,0.0392,-2.5105,-9.179,-0.0368,0.0023,-0.0014,23.62
1409765581.64,145.0,984.0,1188.0,1081.0,0.0392,-2.432,-9.4144,-0.0379,0.0002,-0.0057,23.62
1409765581.66,135.0,989.0,1196.0,1085.0,0.0,-2.3928,-9.4144,-0.0392,-0.0005,-0.0052,23.61
1409765581.67,121.0,996.0,1207.0,1074.0,0.0392,-2.432,-9.4536,-0.0363,0.0003,-0.0044,23.62
1409765581.68,147.0,978.0,1188.0,1081.0,0.0392,-2.432,-9.4536,-0.0356,-0.002,-0.0041,23.62
1409765581.7,139.0,985.0,1195.0,1086.0,0.0785,-2.432,-9.2967,-0.0365,-0.0006,-0.0076,23.62
1409765581.71,131.0,985.0,1201.0,1086.0,0.0392,-2.432,-9.2183,-0.0354,0.0006,-0.0046,23.63
1409765581.73,146.0,985.0,1191.0,1082.0,0.0392,-2.4713,-9.3752,-0.0354,0.0006,-0.0044,23.63
1409765581.74,162.0,981.0,1209.0,1087.0,0.0785,-2.4713,-9.2967,-0.0392,0.0003,-0.0018,23.63
1409765581.76,120.0,989.0,1198.0,1080.0,0.0785,-2.432,-9.3359,-0.0367,0.0009,-0.0041,23.63
1409765581.77,139.0,977.0,1207.0,1083.0,0.0,-2.3928,-9.3359,-0.0382,-0.0005,-0.0057,23.61
1409765581.78,156.0,982.0,1193.0,1081.0,0.0,-2.432,-9.3752,-0.0342,0.0,-0.0053,23.63
1409765581.8,128.0,987.0,1197.0,1074.0,0.0785,-2.432,-9.2967,-0.0354,0.0011,-0.0061,23.62
1409765581.81,127.0,982.0,1215.0,1089.0,0.0785,-2.5105,-9.2967,-0.0345,0.0015,-0.0043,23.63
1409765581.83,152.0,996.0,1193.0,1079.0,0.0,-2.4713,-9.2967,-0.0382,0.0015,-0.0005,23.62
1409765581.84,146.0,994.0,1205.0,1083.0,0.0785,-2.3928,-9.2575,-0.0373,-0.0018,-0.005,23.61
1409765581.85,137.0,983.0,1191.0,1075.0,0.0,-2.432,-9.4144,-0.0351,-0.0009,-0.0055,23.61
1409765581.87,153.0,990.0,1199.0,1071.0,0.0392,-2.5105,-9.3359,-0.0334,-0.0018,-0.0031,23.63
1409765581.88,156.0,989.0,1197.0,1082.0,0.1177,-2.5105,-9.2967,-0.0356,0.0023,-0.0003,23.63
1409765581.9,116.0,988.0,1195.0,1064.0,0.0,-2.4713,-9.3359,-0.0356,0.0008,-0.0002,23.62
1409765581.91,124.0,984.0,1188.0,1074.0,0.0392,-2.4713,-9.2967,-0.0339,0.0008,-0.0041,23.61
1409765581.92,156.0,985.0,1195.0,1083.0,0.0,-2.4713,-9.2967,-0.037,0.0008,-0.0038,23.61
1409765581.94,124.0,977.0,1196.0,1082.0,0.0785,-2.5105,-9.3752,-0.0392,0.0024,-0.002,23.63
1409765581.95,133.0,989.0,1199.0,1088.0,0.0785,-2.432,-9.3752,-0.0359,0.0024,0.0014,23.64
1409765581.97,136.0,987.0,1190.0,1082.0,0.0392,-2.4713,-9.4144,-0.0391,0.0005,-0.0008,23.63
1409765581.98,143.0,985.0,1201.0,1087.0,0.0785,-2.4713,-9.2967,-0.0363,-0.0003,-0.0067,23.61
1409765581.99,134.0,994.0,1206.0,1084.0,0.0785,-2.4713,-9.2967,-0.0357,0.0005,-0.0064,23.64
1409765582.01,147.0,992.0,1206.0,1073.0,0.0392,-2.432,-9.3359,-0.0365,-0.0005,-0.006,23.62
1409765582.02,162.0,981.0,1205.0,1085.0,0.1177,-2.3928,-9.2575,-0.0397,0.0021,-0.0031,23.62
1409765582.04,122.0,981.0,1214.0,1078.0,0.0392,-2.4713,-9.4144,-0.0383,-0.0002,-0.0043,23.63
1409765582.05,128.0,992.0,1199.0,1063.0,0.0392,-2.5105,-9.2967,-0.0348,-0.0015,-0.0066,23.62
1409765582.07,162.0,982.0,1195.0,1082.0,0.0,-2.3928,-9.3359,-0.0345,-0.0017,-0.006,23.63
1409765582.08,131.0,994.0,1197.0,1079.0,-0.0392,-2.432,-9.3752,-0.0345,0.0012,-0.005,23.63
1409765582.09,124.0,985.0,1203.0,1088.0,0.0785,-2.432,-9.3752,-0.038,0.0024,-0.0052,23.63
1409765582.11,122.0,988.0,1201.0,1078.0,0.0,-2.3536,-9.3359,-0.0394,0.0005,0.0003,23.63
1409765582.12,156.0,980.0,1184.0,1087.0,0.0,-2.3928,-9.2575,-0.036,-0.0018,-0.0049,23.64
1409765582.14,147.0,990.0,1205.0,1085.0,0.0392,-2.4713,-9.2967,-0.0392,-0.0018,-0.0021,23.62
1409765582.15,135.0,992.0,1202.0,1089.0,0.0392,-2.432,-9.3359,-0.0409,0.0002,-0.0008,23.61
1409765582.17,153.0,986.0,1185.0,1074.0,0.0392,-2.4713,-9.3359,-0.0414,-0.0005,-0.0066,23.63
1409765582.18,134.0,995.0,1184.0,1082.0,0.0392,-2.4713,-9.3359,-0.0385,0.0009,-0.0003,23.62
1409765582.19,141.0,997.0,1195.0,1067.0,0.0392,-2.3928,-9.3359,-0.0402,0.0005,-0.0061,23.61
1409765582.21,143.0,986.0,1196.0,1079.0,0.0,-2.432,-9.2967,-0.0403,0.0008,-0.0038,23.63
1409765582.22,161.0,992.0,1204.0,1084.0,0.0392,-2.4713,-9.3752,-0.0389,0.0003,-0.0064,23.62
1409765582.24,153.0,984.0,1202.0,1075.0,-0.0392,-2.432,-9.3359,-0.0386,-0.0009,-0.0066,23.62
1409765582.25,125.0,982.0,1207.0,1075.0,0.0392,-2.3536,-9.3359,-0.0396,0.0,-0.0053,23.61
1409765582.26,148.0,986.0,1206.0,1076.0,-0.0392,-2.4713,-9.4144,-0.037,0.0005,-0.0002,23.63
1409765582.28,131.0,988.0,1194.0,1080.0,0.0,-2.4713,-9.3359,-0.0338,0.0003,-0.0006,23.63
1409765582.29,111.0,990.0,1207.0,1073.0,0.0785,-2.4713,-9.3752,-0.0383,0.0006,-0.002,23.62
1409765582.31,137.0,986.0,1199.0,1079.0,0.0392,-2.3536,-9.2575,-0.0383,0.0006,-0.0043,23.63
1409765582.32,142.0,990.0,1200.0,1077.0,0.0785,-2.4713,-9.3359,-0.038,0.0023,-0.0018,23.62
1409765582.33,135.0,984.0,1208.0,1080.0,0.0392,-2.4713,-9.2967,-0.0362,0.002,-0.0035,23.62
1409765582.35,122.0,985.0,1204.0,1084.0,0.0,-2.5105,-9.2967,-0.0388,0.002,-0.0035,23.61
1409765582.36,169.0,990.0,1197.0,1080.0,0.0785,-2.3928,-9.3359,-0.0325,0.0008,-0.0066,23.63
1409765582.38,126.0,990.0,1200.0,1084.0,0.0,-2.5105,-9.3752,-0.0365,0.0009,-0.0031,23.63
1409765582.39,140.0,992.0,1196.0,1082.0,0.0,-2.432,-9.2967,-0.0376,0.0008,-0.0032,23.63
1409765582.4,141.0,988.0,1201.0,1077.0,0.0,-2.4713,-9.4144,-0.0392,0.002,0.0009,23.63
1409765582.42,129.0,988.0,1194.0,1074.0,0.0,-2.432,-9.3359,-0.0383,0.0005,-0.0017,23.63
1409765582.43,117.0,983.0,1199.0,1081.0,0.0785,-2.3536,-9.2967,-0.0365,-0.0003,-0.0052,23.63
1409765582.45,158.0,986.0,1193.0,1078.0,0.0,-2.432,-9.4144,-0.0409,0.0014,-0.0032,23.63
1409765582.46,135.0,994.0,1196.0,1080.0,0.0392,-2.3928,-9.2967,-0.0385,-0.0006,-0.004,23.63
1409765582.47,123.0,984.0,1203.0,1084.0,-0.0392,-2.4713,-9.3359,-0.036,0.0003,-0.0043,23.62
